,wave_model2_1,wave_model2_2,wave_model2_3,wave_model2_4,wave_model2_5,wave_model2_6,wave_model2_7,ids_stable_period_1,ids_stable_period_2,ids_stable_period_3,ids_no_stable_period
1228,112.75,146.75,129.5,126.25,148.0,151.0,135.5,1,0,0,0
1229,344.75,367.5,355.25,360.25,357.75,368.75,355.5,1,0,0,0
1230,50.4736842105,58.9473684211,54.6315789474,58.7368421053,64.0526315789,65.5789473684,53.2631578947,0,0,1,0
1231,125.172413793,133.75862069,135.379310345,151.931034483,180.0,168.379310345,122.517241379,0,1,0,0
1232,52.0,49.25,51.75,45.25,47.5,43.5,51.5,0,1,0,0
1233,59.5,61.25,74.75,161.0,204.25,133.75,82.25,0,1,0,0
1234,27.5555555556,27.6666666667,26.4444444444,70.2222222222,91.1111111111,68.6666666667,35.8888888889,0,0,1,0
1235,73.5,79.9,73.6,80.5,73.1,73.3,72.8,0,1,0,0
1236,113.0,119.375,122.1875,119.0,135.0625,140.4375,131.3125,0,1,0,0
1237,67.0,78.75,73.0,82.25,76.3333333333,61.3333333333,69.4166666667,0,1,0,0
1238,108.25,106.333333333,108.208333333,107.333333333,94.7083333333,86.0833333333,105.375,0,1,0,0
1239,60.2666666667,64.4,65.5333333333,72.1333333333,68.8,64.0666666667,61.4,0,1,0,0
1240,132.571428571,140.714285714,149.285714286,136.142857143,123.0,143.285714286,146.142857143,0,0,1,0
1241,58.2,60.3,60.8,79.0,126.3,119.7,57.2,0,1,0,0
1242,61.8636363636,57.9545454545,60.5,65.9090909091,80.0,78.5,59.5909090909,0,1,0,0
1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1244,170.636363636,172.0,174.909090909,194.181818182,166.272727273,153.181818182,161.727272727,1,0,0,0
1245,41.5,41.2,46.6,51.8,51.9,38.9,40.7,0,1,0,0
1246,70.25,64.5,68.75,75.0,126.25,116.25,69.0,1,0,0,0
1247,78.3913043478,83.2173913043,81.1304347826,82.5652173913,89.6086956522,87.0434782609,75.9565217391,0,1,0,0
1248,88.5,90.1666666667,89.0,99.6666666667,109.833333333,108.333333333,104.0,0,1,0,0
1249,180.25,179.166666667,178.0,192.0,140.25,133.166666667,196.5,1,0,0,0
1250,196.6,195.333333333,202.333333333,209.933333333,104.333333333,86.0666666667,205.0,1,0,0,0
1251,63.5,65.6875,68.0625,74.625,83.25,78.75,71.3125,0,1,0,0
1252,151.25,140.0,116.833333333,190.833333333,233.25,220.333333333,146.416666667,0,1,0,0
1253,73.3636363636,76.0,74.1818181818,72.6363636364,84.4545454545,92.5454545455,70.2727272727,0,1,0,0
1254,52.25,53.0,47.75,65.0,55.0,67.25,57.25,1,0,0,0
1255,63.5,67.5,73.25,90.75,97.75,98.5,84.25,0,1,0,0
1256,300.0,278.75,286.083333333,281.333333333,310.333333333,329.25,282.25,1,0,0,0
1257,283.0,266.529411765,271.764705882,321.705882353,406.647058824,401.058823529,301.176470588,1,0,0,0
1258,119.5,140.0,121.75,109.0,119.25,108.5,127.25,0,1,0,0
1259,63.1666666667,66.1666666667,64.3333333333,66.3333333333,65.8333333333,55.8333333333,61.8333333333,0,1,0,0
1260,91.0,99.0,69.25,80.25,80.25,112.0,87.75,0,1,0,0
1261,75.25,73.0,82.75,64.5,34.5,25.25,80.75,1,0,0,0
1262,125.761904762,129.904761905,134.619047619,137.476190476,129.142857143,123.333333333,131.142857143,0,1,0,0
1263,181.5,193.25,172.25,276.0,260.5,241.5,205.25,1,0,0,0
1264,87.4444444444,98.8888888889,96.3333333333,110.777777778,156.777777778,163.666666667,96.7777777778,0,1,0,0
1265,45.0,41.5,47.5,54.0,52.5,47.0,34.5,0,0,1,0
1266,40.4444444444,49.8888888889,50.2222222222,55.4444444444,61.5555555556,60.0,51.1111111111,0,1,0,0
1267,152.555555556,163.111111111,158.666666667,154.666666667,181.666666667,209.0,161.222222222,0,1,0,0
1268,279.263157895,300.842105263,302.631578947,305.105263158,279.105263158,280.210526316,306.052631579,1,0,0,0
1269,359.6,378.0,366.0,375.8,349.2,381.6,390.2,1,0,0,0
1270,45.4444444444,40.4444444444,41.8888888889,70.6666666667,92.7777777778,74.1111111111,36.6666666667,0,0,1,0
1271,181.714285714,182.571428571,180.357142857,184.857142857,195.357142857,208.857142857,188.285714286,1,0,0,0
1272,52.8,56.4,53.4,52.8,38.2,50.6,66.0,0,1,0,0
1273,163.5,156.75,158.0,166.75,154.0,130.0,155.75,1,0,0,0
1274,49.0,54.0,64.0,70.0,67.5,75.5,71.0,0,1,0,0
1275,125.75,131.75,128.75,149.0,142.5,157.0,126.75,0,1,0,0
1276,96.4,104.0,105.2,113.4,72.6,60.0,102.8,1,0,0,0
1277,70.625,79.875,68.75,97.875,118.375,119.625,68.375,0,1,0,0
1278,46.6,35.4,41.0,49.0,72.0,61.0,44.4,0,1,0,0
1279,67.8333333333,60.5,68.1666666667,68.8333333333,72.1666666667,63.8333333333,63.5,1,0,0,0
1280,56.0909090909,62.0,58.0,61.7272727273,70.3636363636,71.1818181818,55.7272727273,0,1,0,0
1281,62.875,61.5,62.5,73.6875,82.8125,80.8125,61.9375,0,1,0,0
1282,94.75,95.0,90.5,90.25,62.0,42.5,110.75,0,1,0,0
1283,201.357142857,209.0,205.928571429,222.642857143,283.928571429,306.285714286,209.142857143,1,0,0,0
1284,86.5,66.0,73.5,84.0,89.0,87.5,89.5,1,0,0,0
1285,100.538461538,104.769230769,99.6153846154,100.384615385,105.076923077,106.307692308,102.615384615,1,0,0,0
1286,88.75,83.25,88.5,120.75,101.5,96.75,90.75,1,0,0,0
1287,134.2,121.4,119.6,118.2,115.6,138.2,124.6,1,0,0,0
1288,103.0,102.5,108.125,112.25,95.375,101.875,104.375,0,1,0,0
1289,54.2,58.2,56.0,67.8,78.0,72.2,51.4,0,0,1,0
1290,59.7272727273,54.7272727273,59.1818181818,62.1818181818,83.8181818182,80.5454545455,52.7272727273,0,1,0,0
1291,57.0625,59.5,63.8125,72.8125,103.4375,106.375,61.0625,0,1,0,0
1292,110.875,123.0,119.25,298.125,289.25,142.5,123.125,1,0,0,0
1293,141.941176471,141.411764706,139.117647059,153.764705882,124.647058824,122.882352941,140.352941176,1,0,0,0
1294,18.8,20.4,21.6,98.8,137.8,42.6,28.6,0,1,0,0
1295,77.0,70.0,77.75,100.25,102.0,94.5,77.0,1,0,0,0
1296,549.473684211,556.421052632,547.157894737,701.315789474,1191.73684211,1196.73684211,597.684210526,1,0,0,0
1297,128.222222222,150.888888889,147.777777778,233.333333333,301.0,205.222222222,145.888888889,1,0,0,0
1298,118.25,124.875,125.0,139.875,151.25,133.75,122.375,0,1,0,0
1299,157.8,163.666666667,167.933333333,178.133333333,132.333333333,100.533333333,154.733333333,1,0,0,0
1300,78.3333333333,83.8333333333,77.6666666667,109.166666667,120.833333333,87.1666666667,82.3333333333,0,1,0,0
1301,96.5,93.5,97.5,115.5,123.0,110.166666667,91.0,1,0,0,0
1302,429.035714286,441.785714286,465.178571429,553.678571429,1074.71428571,1017.57142857,441.035714286,1,0,0,0
1303,161.266666667,164.066666667,165.666666667,174.866666667,146.933333333,133.866666667,164.133333333,1,0,0,0
1304,106.0,106.714285714,107.571428571,120.714285714,133.0,140.857142857,112.571428571,0,1,0,0
1305,70.5,79.5,71.5,71.0,46.25,39.25,78.5,0,0,1,0
1306,421.0,433.25,444.25,483.0,660.25,719.5,441.5,1,0,0,0
1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1308,277.0,286.137931034,266.655172414,297.965517241,298.172413793,284.965517241,269.379310345,1,0,0,0
1309,280.1875,279.125,277.0625,300.375,250.84375,233.28125,275.9375,1,0,0,0
1310,340.818181818,344.818181818,330.363636364,366.0,451.818181818,467.545454545,360.454545455,0,1,0,0
1311,78.4545454545,78.8181818182,81.1818181818,84.2727272727,110.909090909,104.545454545,76.2727272727,1,0,0,0
1312,106.714285714,103.857142857,105.642857143,158.428571429,145.214285714,93.3571428571,97.2857142857,0,1,0,0
1313,46.2,47.2,44.5,55.3,64.5,67.3,47.3,0,1,0,0
1314,190.75,173.75,187.75,197.5,182.0,168.5,181.75,1,0,0,0
1315,148.2,150.15,165.0,178.0,203.95,193.6,144.9,1,0,0,0
1316,55.0909090909,53.2727272727,52.9090909091,65.7272727273,85.8181818182,83.8181818182,45.0909090909,0,1,0,0
1317,103.0,99.5,99.5,118.5,105.5,119.0,98.0,1,0,0,0
1318,77.8,78.8,72.0,95.0,165.0,140.0,91.4,0,1,0,0
1319,56.0,56.5,44.0,55.25,73.0,72.5,54.0,0,1,0,0
1320,95.25,94.75,99.25,93.5,36.5,30.25,111.75,1,0,0,0
1321,57.125,66.125,63.25,62.25,92.25,88.0,63.625,0,1,0,0
1322,100.076923077,100.384615385,101.461538462,118.076923077,177.615384615,171.846153846,102.461538462,1,0,0,0
1323,41.0,41.1666666667,43.6666666667,43.5,48.0,54.8333333333,47.8333333333,0,0,1,0
1324,200.222222222,201.222222222,193.444444444,196.666666667,131.0,124.888888889,174.222222222,1,0,0,0
1325,116.833333333,121.5,120.0,132.0,124.5,127.0,119.333333333,0,1,0,0
1326,301.428571429,319.857142857,308.071428571,353.714285714,404.142857143,391.142857143,330.714285714,1,0,0,0
1327,83.8181818182,82.3636363636,80.0909090909,75.9090909091,94.0909090909,107.636363636,98.0909090909,0,1,0,0
1328,50.6666666667,44.4444444444,44.3333333333,52.7777777778,62.1111111111,71.2222222222,47.2222222222,0,1,0,0
1329,76.875,79.375,81.0,93.1875,64.8125,56.0625,81.0625,0,1,0,0
1330,39.5,47.0,47.0,136.0,151.75,57.0,49.25,1,0,0,0
1331,72.2,64.0,62.4,75.0,124.8,102.8,63.0,0,0,1,0
1332,186.666666667,184.0,182.111111111,224.333333333,352.222222222,295.333333333,177.0,0,1,0,0
1333,61.8846153846,66.1923076923,61.5769230769,59.7307692308,46.1153846154,53.4230769231,58.3076923077,0,0,1,0
1334,77.0625,86.125,79.3125,78.875,64.5,60.875,79.0,0,0,1,0
1335,38.5,33.0,34.0,74.75,141.25,95.5,47.25,0,1,0,0
1336,56.3333333333,56.6666666667,62.0,60.1666666667,52.3333333333,56.0,62.8333333333,0,1,0,0
1337,72.25,63.5,64.0,86.5,149.25,165.75,54.25,0,1,0,0
1338,130.777777778,116.444444444,137.222222222,146.222222222,143.888888889,132.222222222,120.777777778,1,0,0,0
1339,155.0,156.111111111,150.0,177.444444444,220.222222222,197.555555556,151.777777778,1,0,0,0
1340,132.5,123.666666667,127.166666667,126.333333333,98.1666666667,80.0,124.0,1,0,0,0
1341,105.294117647,103.705882353,109.235294118,112.235294118,141.058823529,121.941176471,108.705882353,0,1,0,0
1342,87.5,85.0,97.25,105.25,144.75,127.0,84.25,1,0,0,0
1343,93.8571428571,95.4642857143,93.8571428571,108.678571429,86.3928571429,86.7142857143,97.4642857143,0,1,0,0
1344,69.6666666667,67.5,72.0,70.5,94.1666666667,109.166666667,73.1666666667,0,1,0,0
1345,84.3333333333,81.0,95.3333333333,113.666666667,108.333333333,110.0,78.0,0,1,0,0
1346,1072.0,1077.375,1041.875,1197.875,1467.875,1572.625,1098.375,1,0,0,0
1347,108.375,104.166666667,101.666666667,114.5,136.416666667,129.791666667,102.166666667,0,1,0,0
1348,74.6,87.6,87.0,146.4,167.2,103.6,74.2,0,1,0,0
1349,85.5,106.0,101.0,92.0,107.0,120.0,103.0,1,0,0,0
1350,520.533333333,515.533333333,496.633333333,544.066666667,514.566666667,426.433333333,485.4,1,0,0,0
1351,82.5,77.5,87.0,97.5,109.5,107.5,68.25,1,0,0,0
1352,48.0909090909,45.1818181818,45.7272727273,57.5454545455,74.1818181818,76.0,45.2727272727,0,1,0,0
1353,113.0,100.75,113.5,84.5,69.0,56.5,98.25,1,0,0,0
1354,203.7,206.1,213.5,218.2,226.0,220.3,219.9,1,0,0,0
1355,349.709677419,353.774193548,357.741935484,377.35483871,374.322580645,325.612903226,321.64516129,1,0,0,0
1356,194.8,198.8,204.8,225.4,250.2,248.6,193.2,1,0,0,0
1357,125.416666667,130.666666667,130.208333333,137.375,170.375,174.375,128.208333333,0,1,0,0
1358,121.5,118.75,113.25,144.5,188.0,200.75,132.25,1,0,0,0
1359,52.25,57.0,54.4375,65.875,94.125,90.5,55.5625,0,1,0,0
1360,58.9375,61.3125,60.9375,65.1875,72.5625,61.1875,57.0,0,0,1,0
1361,148.444444444,152.0,146.111111111,177.777777778,106.444444444,74.5555555556,147.888888889,1,0,0,0
1362,92.75,104.0,96.25,110.25,107.25,100.0,89.75,0,1,0,0
1363,74.7916666667,81.25,81.5,83.1666666667,90.6666666667,92.5,81.0,0,1,0,0
1364,31.8571428571,40.2857142857,36.8571428571,39.0,118.571428571,112.428571429,34.0,0,1,0,0
1365,300.78125,305.4375,309.71875,339.5625,310.875,276.625,287.59375,1,0,0,0
1366,142.615384615,142.653846154,140.115384615,139.346153846,16.1923076923,13.7307692308,142.615384615,1,0,0,0
1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1368,79.3571428571,87.5714285714,86.2857142857,93.7142857143,80.0714285714,72.5714285714,97.9285714286,0,1,0,0
1369,57.1875,60.75,59.3125,65.375,79.125,71.4375,67.8125,0,1,0,0
1370,135.75,139.25,145.0,165.25,168.0,179.75,154.75,0,0,1,0
1371,141.5,145.5,129.833333333,131.833333333,53.6666666667,42.3333333333,140.333333333,1,0,0,0
1372,738.6875,762.75,792.3125,736.5625,311.0,125.0625,781.9375,1,0,0,0
1373,315.722222222,316.611111111,311.888888889,339.166666667,582.055555556,644.555555556,330.111111111,1,0,0,0
1374,56.2,58.2,59.1,65.1,80.2,90.1,53.7,0,1,0,0
1375,85.8,90.4,91.2,91.2,57.6,49.8,88.8,0,1,0,0
1376,74.4482758621,86.0689655172,73.3103448276,110.655172414,122.137931034,123.413793103,82.724137931,0,0,1,0
1377,102.0,116.25,120.5,136.75,175.0,180.75,123.25,1,0,0,0
1378,97.8,90.0,86.4,95.0,75.2,64.0,95.2,1,0,0,0
1379,242.833333333,252.75,244.916666667,261.833333333,193.166666667,170.75,243.666666667,1,0,0,0
1380,78.0,80.75,85.0,84.0,83.25,82.75,80.25,1,0,0,0
1381,119.5,126.5,134.166666667,148.555555556,151.833333333,136.722222222,128.166666667,0,1,0,0
1382,65.5,70.125,74.0,71.0,72.375,73.75,64.625,0,1,0,0
1383,107.7,105.1,103.7,77.6,77.5,78.1,95.7,0,0,1,0
1384,34.75,33.75,37.75,24.5,68.75,60.0,32.5,0,0,1,0
1385,89.0,93.25,85.25,97.75,87.0,98.75,91.75,1,0,0,0
1386,86.5,89.0,96.0,102.0,95.5,81.25,79.5,1,0,0,0
1387,107.833333333,114.666666667,114.166666667,122.5,306.833333333,273.833333333,100.5,0,1,0,0
1388,66.5555555556,83.1111111111,70.3333333333,88.2222222222,111.666666667,104.666666667,73.3333333333,0,1,0,0
1389,126.25,108.75,99.75,120.5,149.75,157.75,94.5,1,0,0,0
1390,52.4,47.2,56.4,56.4,80.8,80.8,60.6,0,0,1,0
1391,81.75,72.25,66.75,56.5,49.0,60.0,78.25,0,1,0,0
1392,203.636363636,212.863636364,210.954545455,212.590909091,171.909090909,156.136363636,211.409090909,1,0,0,0
1393,65.3913043478,66.5434782609,73.6956521739,89.6956521739,107.326086957,100.260869565,66.8260869565,0,0,1,0
1394,384.916666667,400.833333333,372.583333333,421.666666667,291.25,286.583333333,414.5,1,0,0,0
1395,95.7647058824,96.0,95.6470588235,102.529411765,113.529411765,116.941176471,97.7647058824,1,0,0,0
1396,259.297297297,270.837837838,270.810810811,269.216216216,293.432432432,307.891891892,285.378378378,1,0,0,0
1397,191.35,185.15,189.15,204.35,307.4,316.45,193.3,1,0,0,0
1398,54.4444444444,50.0,47.8888888889,57.1111111111,76.6666666667,71.6666666667,48.0,0,1,0,0
1399,126.75,133.25,119.25,175.5,156.5,164.75,112.0,1,0,0,0
1400,125.4,141.2,137.0,129.8,111.2,110.4,137.2,1,0,0,0
1401,93.0,93.0,107.5,106.5,93.5,93.0,87.0,1,0,0,0
1402,69.2222222222,67.7777777778,67.6666666667,70.2222222222,40.8888888889,44.4444444444,67.2222222222,0,1,0,0
1403,126.2,119.2,125.4,134.1,212.9,206.3,126.2,1,0,0,0
1404,111.375,110.125,118.5,128.75,104.125,100.375,121.25,1,0,0,0
1405,76.1666666667,85.0,86.6666666667,85.8333333333,72.6666666667,83.5,90.6666666667,0,1,0,0
1406,47.1818181818,54.0909090909,53.1818181818,53.1818181818,59.4545454545,56.1818181818,54.8181818182,0,1,0,0
1407,75.7777777778,73.6666666667,76.7777777778,73.2222222222,43.3333333333,38.2222222222,72.5555555556,0,1,0,0
1408,57.25,59.0,57.0,60.5,56.25,58.75,49.5,0,1,0,0
1409,225.0,229.666666667,219.0,209.0,228.0,237.666666667,239.333333333,1,0,0,0
1410,117.869565217,127.52173913,134.043478261,157.130434783,169.434782609,153.956521739,125.608695652,0,1,0,0
1411,104.0,107.0,110.5,138.25,130.75,121.25,97.75,1,0,0,0
1412,92.75,109.75,98.0,155.25,241.75,212.5,102.75,1,0,0,0
1413,57.0,50.25,58.5,51.0,54.75,46.25,51.5,1,0,0,0
1414,61.0,62.0,60.25,70.75,81.25,88.0,63.5,0,1,0,0
1415,67.2222222222,63.5555555556,65.1111111111,71.3333333333,78.6666666667,95.0,69.1111111111,0,1,0,0
1416,78.0,76.5,73.5,83.75,102.75,119.25,70.25,1,0,0,0
1417,144.055555556,136.722222222,139.555555556,145.777777778,154.166666667,159.444444444,144.333333333,1,0,0,0
1418,44.5,45.5,44.75,37.25,39.75,41.0,48.0,0,1,0,0
1419,90.6666666667,94.3333333333,96.1666666667,99.5,80.8333333333,85.3333333333,110.666666667,0,1,0,0
1420,233.555555556,233.277777778,237.722222222,241.888888889,96.2222222222,80.8333333333,224.944444444,1,0,0,0
1421,109.909090909,117.318181818,113.5,116.272727273,115.590909091,113.772727273,108.5,0,1,0,0
1422,86.0,95.6666666667,95.1111111111,105.222222222,115.111111111,106.111111111,96.8888888889,0,1,0,0
1423,78.75,77.875,72.875,80.875,107.125,96.25,81.375,0,1,0,0
1424,130.5,136.75,166.0,170.0,175.0,157.25,127.5,1,0,0,0
1425,60.25,59.8,61.2,59.05,58.05,56.45,59.4,0,1,0,0
1426,609.111111111,606.0,614.111111111,627.555555556,196.111111111,118.777777778,645.777777778,1,0,0,0
1427,183.545454545,176.636363636,178.181818182,184.363636364,221.363636364,206.727272727,172.545454545,1,0,0,0
1428,72.5,75.0,78.25,92.0,110.0,107.75,74.25,0,1,0,0
1429,96.5,112.5,115.5,110.5,128.0,126.0,131.5,1,0,0,0
1430,71.5,71.4166666667,77.5833333333,71.5,38.1666666667,40.5833333333,68.8333333333,0,0,1,0
1431,266.818181818,270.363636364,265.818181818,331.909090909,333.727272727,347.909090909,260.272727273,1,0,0,0
1432,169.684210526,193.631578947,191.105263158,277.421052632,305.105263158,279.157894737,188.684210526,0,1,0,0
1433,58.75,60.5,63.0,60.25,59.0,66.5,52.5,1,0,0,0
1434,451.5,458.5,475.333333333,501.166666667,440.166666667,440.0,472.166666667,0,1,0,0
1435,55.2857142857,58.0,52.2380952381,62.4761904762,81.4761904762,72.7619047619,53.6666666667,0,1,0,0
1436,252.578947368,267.789473684,251.578947368,290.368421053,344.789473684,338.368421053,263.684210526,1,0,0,0
1437,89.1111111111,90.6666666667,89.4444444444,103.333333333,108.0,109.555555556,97.6666666667,1,0,0,0
1438,179.142857143,181.571428571,192.428571429,199.142857143,230.857142857,220.142857143,170.428571429,1,0,0,0
1439,88.0,95.1818181818,88.0,93.9090909091,104.0,109.545454545,108.727272727,0,0,1,0
1440,149.25,146.5,170.0,156.5,172.0,172.25,162.75,1,0,0,0
1441,84.0,84.0,91.0,89.5,110.0,91.0,109.0,1,0,0,0
1442,36.8461538462,39.7692307692,40.2307692308,37.7692307692,47.4615384615,45.7692307692,41.9230769231,0,1,0,0
1443,76.75,79.1666666667,74.9166666667,97.25,84.1666666667,77.5,78.3333333333,0,1,0,0
1444,43.75,40.75,50.0,65.0,123.25,87.5,48.25,0,1,0,0
1445,187.5625,181.25,179.375,182.75,193.3125,192.4375,187.875,1,0,0,0
1446,313.857142857,345.0,348.142857143,350.0,192.714285714,188.714285714,353.428571429,1,0,0,0
1447,101.8,102.0,97.8,92.2,18.8,18.0,88.2,0,1,0,0
1448,49.25,47.75,46.0,48.5,75.25,71.5,38.0,0,1,0,0
1449,99.4,117.8,117.0,160.8,124.2,122.0,131.8,0,1,0,0
1450,55.625,54.5,56.75,67.625,84.875,79.5,48.25,0,1,0,0
1451,77.0,78.3,80.2,89.7,86.6,81.6,91.5,0,1,0,0
1452,59.0,71.25,69.25,64.5,74.25,78.0,52.5,0,1,0,0
1453,125.689655172,120.344827586,122.931034483,144.310344828,179.034482759,173.689655172,118.965517241,0,1,0,0
1454,121.5,134.25,124.5,119.5,122.5,130.0,132.0,1,0,0,0
1455,116.222222222,120.666666667,121.555555556,135.333333333,111.111111111,90.3333333333,109.777777778,0,1,0,0
1456,77.8333333333,77.8333333333,80.0,97.0,93.6666666667,93.6666666667,69.1666666667,1,0,0,0
1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1458,77.0,76.5,89.875,93.625,111.125,104.875,72.625,0,1,0,0
1459,63.2307692308,71.4615384615,67.7692307692,89.0,108.0,102.461538462,65.2307692308,0,1,0,0
1460,49.75,55.75,50.5,74.0,98.5,105.0,44.75,1,0,0,0
1461,642.25,619.0,644.75,636.0,600.75,540.75,587.5,1,0,0,0
1462,169.5,187.0,167.25,168.0,131.75,108.5,170.25,1,0,0,0
1463,88.3333333333,97.5,91.6666666667,89.0,99.5,93.6666666667,82.8333333333,1,0,0,0
1464,100.25,141.5,112.5,173.5,221.5,205.0,124.75,0,0,1,0
1465,272.6,255.5,267.4,280.6,456.6,502.3,260.4,1,0,0,0
1466,115.75,118.25,103.25,131.25,129.75,126.75,120.0,1,0,0,0
1467,85.125,83.875,81.75,97.375,89.875,88.375,78.625,1,0,0,0
1468,98.2,110.4,91.2,109.2,186.4,185.8,109.8,1,0,0,0
1469,205.8,204.2,226.6,220.4,252.7,267.9,197.7,1,0,0,0
1470,73.6,61.4,74.0,86.2,132.8,121.8,59.8,0,0,1,0
1471,137.0,127.0,157.25,147.75,183.75,185.0,130.5,1,0,0,0
1472,288.0,275.0,281.333333333,314.533333333,322.0,315.866666667,293.333333333,0,1,0,0
1473,72.125,78.25,77.375,75.5,69.75,74.0,66.875,0,1,0,0
1474,177.272727273,175.272727273,191.818181818,217.727272727,258.818181818,246.727272727,155.181818182,1,0,0,0
1475,75.5,65.0,75.75,69.0,85.75,82.0,59.0,0,1,0,0
1476,66.5,55.5,68.0,69.0,60.0,63.5,63.5,1,0,0,0
1477,312.5,341.75,320.0,342.75,112.25,96.75,272.0,1,0,0,0
1478,156.166666667,150.0,153.166666667,132.833333333,102.333333333,132.833333333,145.166666667,0,0,1,0
1479,145.666666667,138.555555556,134.111111111,147.777777778,233.333333333,228.0,112.888888889,0,0,1,0
1480,81.75,83.0,76.0,73.25,71.0,72.75,78.25,1,0,0,0
1481,84.5,99.25,91.5,104.25,78.75,72.0,101.5,1,0,0,0
1482,90.0625,101.9375,104.8125,110.0625,147.0625,140.0,100.125,0,1,0,0
1483,296.5,302.1,306.4,408.8,369.2,316.0,289.7,1,0,0,0
1484,164.1875,161.875,172.8125,189.4375,239.875,224.25,169.0625,0,1,0,0
1485,124.25,109.0,113.5,124.0,161.75,150.25,115.5,1,0,0,0
1486,36.75,39.25,48.5,48.25,68.75,67.0,48.25,0,0,1,0
1487,39.6923076923,46.2307692308,46.0,47.7692307692,54.6923076923,47.6153846154,45.3076923077,0,1,0,0
1488,86.2,83.2,94.2,99.0,95.6,90.0,79.2,1,0,0,0
1489,140.769230769,157.461538462,168.230769231,246.923076923,262.538461538,186.769230769,156.0,1,0,0,0
1490,101.6,110.6,106.2,119.4,165.2,170.2,113.0,1,0,0,0
1491,70.0,76.75,77.75,94.5,97.5,93.5,76.25,0,1,0,0
1492,97.25,97.25,91.5,84.5,79.75,85.0,102.0,1,0,0,0
1493,97.3,96.3,89.9,97.2,29.2,29.1,106.2,0,1,0,0
1494,133.777777778,125.777777778,138.888888889,139.333333333,158.111111111,166.0,114.222222222,0,1,0,0
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1496,146.727272727,154.0,154.181818182,154.454545455,188.545454545,197.0,147.090909091,1,0,0,0
1497,69.2307692308,71.6923076923,70.4615384615,75.2307692308,73.6153846154,67.0,72.3076923077,0,1,0,0
1498,46.8823529412,41.3529411765,46.1764705882,54.5882352941,63.1764705882,73.7647058824,42.9411764706,0,0,1,0
1499,90.25,91.25,97.75,104.5,137.25,146.25,97.75,1,0,0,0
1500,140.733333333,140.866666667,156.133333333,145.466666667,186.066666667,197.466666667,146.266666667,0,1,0,0
1501,160.111111111,178.444444444,171.777777778,172.222222222,141.555555556,124.888888889,175.444444444,1,0,0,0
1502,232.0,221.0,236.0,183.8,174.4,149.6,235.6,1,0,0,0
1503,227.0,246.4,247.2,195.6,171.4,169.6,267.2,0,1,0,0
1504,93.75,106.0,101.25,94.25,85.75,75.0,85.25,1,0,0,0
1505,69.4736842105,77.2631578947,82.9473684211,82.4736842105,64.1578947368,56.7368421053,81.6842105263,0,1,0,0
1506,41.25,40.75,40.75,43.0,59.75,67.5,33.25,0,1,0,0
1507,82.4,76.2,97.8,85.4,82.4,79.2,83.6,0,1,0,0
1508,59.0,62.4,65.4,71.2,117.2,118.2,61.8,1,0,0,0
1509,77.0,70.875,77.0,78.625,70.25,61.5,72.25,0,1,0,0
1510,118.111111111,142.333333333,130.444444444,150.222222222,130.888888889,143.777777778,161.444444444,0,1,0,0
1511,102.5,88.0,95.25,101.25,125.0,114.0,88.5,0,1,0,0
1512,90.8571428571,82.2857142857,93.9285714286,142.928571429,131.5,149.571428571,85.4285714286,0,1,0,0
1513,48.25,48.25,60.0,62.75,91.5,82.0,59.25,0,1,0,0
1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1515,214.428571429,276.714285714,250.857142857,266.0,388.714285714,362.428571429,244.571428571,1,0,0,0
1516,88.5714285714,85.0,91.2857142857,97.0,68.5714285714,62.1428571429,87.7142857143,1,0,0,0
1517,33.75,47.25,43.25,48.5,68.5,60.75,39.25,0,1,0,0
1518,70.5,71.4333333333,74.7333333333,75.2333333333,89.1666666667,91.7666666667,72.3333333333,0,1,0,0
1519,92.6,94.6,97.0,107.64,127.8,129.16,105.76,0,1,0,0
1520,119.5,119.5,115.25,119.5,119.0,128.25,106.25,0,1,0,0
1521,88.75,90.75,93.25,86.75,89.0,92.25,87.75,1,0,0,0
1522,179.4,178.0,193.4,195.8,140.8,135.4,177.6,1,0,0,0
1523,108.0,115.25,103.25,101.25,87.25,71.75,105.25,1,0,0,0
1524,81.5,92.0,97.5,113.5,146.5,133.5,100.5,1,0,0,0
1525,104.375,106.75,100.0,123.5,126.25,108.0,102.125,1,0,0,0
1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
1527,57.625,56.0,54.0,54.75,73.25,73.625,49.375,0,1,0,0
1528,335.9,355.7,313.3,295.9,220.5,275.6,340.1,0,1,0,0
1529,69.6153846154,72.6923076923,77.6923076923,71.0,54.0,55.0,69.0,0,0,1,0
1530,69.9166666667,65.0,70.5,78.0,72.5,70.0833333333,67.4166666667,0,1,0,0
1531,77.4,77.8,73.2,83.6,80.2,76.6,69.8,1,0,0,0
1532,133.0,127.5,92.5,136.75,105.75,65.75,101.5,0,1,0,0
